item_id,restaurent_name,item_name,description,cuisine,category,is_morning,is_afternoon,is_evening,is_sunny,is_rainy,portion_size,price
1,Grand Seven,Crab Toast,Crispy bread triangles topped with crab mixer & Parmesan cheese.,Continental,Starter,1,1,1,0,1,,1375
2,Grand Seven,Cheese Toast,Crispy bread triangles  topped with cheese & green chilies.,Continental,Starter,1,1,1,0,1,,1375
3,Grand Seven,Prawn Cocktail,Boiled medium prawns on a bed of lettuce with lime wedge and cocktail sauce.,Continental,Starter,0,1,1,1,0,,1400
4,Grand Seven,Sea Food Cocktail,"Diced fish, shrimp, cuttlefish served with parsley, tomatoes on bed of lettuce cocktail sauce.",Continental,Starter,0,1,1,1,0,,1400
5,Grand Seven,Mixed Vegetable Cocktail,Diced vegetable light cocktail sauce served on bed of lettuce.,Continental,Starter,0,1,1,1,0,,1350
6,Grand Seven,Chicken Mulligatawny,"Traditional Indian soup garnished with boiled rice, fried onion and a lime wedge.",Indian,Soup,0,1,1,1,0,,1175
7,Grand Seven,Cream Of Spinach,Made with fresh garden spinach.,Continental,Soup,0,1,1,1,0,,1175
8,Grand Seven,Cream Of Tomato,Made with fresh garam tomato.,Continental,Soup,0,1,1,1,0,,1175
9,Grand Seven,Cream Of Mushrooom,Creamy mushroom soup with sliced mushroom.,Continental,Soup,0,1,1,1,0,,1175
10,Grand Seven,Cream Of Vegetable,Creamy vegetable with diced vegetable.,Continental,Soup,0,1,1,1,0,,1125
11,Grand Seven,Cream Of Chicken,Creamy chicken soup with diced chicken.,Continental,Soup,0,1,1,1,0,,1175
12,Grand Seven,Smoked Chicken And Apple Salad,Bound with yogurt and peanut dressing.,Continental,Salad,1,1,1,1,0,,1400
13,Grand Seven,Caesar Salad,"Lettuce tossed with egg, anchovies, bacon, parmesan cheese, croutons and a creamy dressing.",Continental,Salad,1,1,1,1,0,,1400
14,Grand Seven,Chicken Caesar Salad,As above Caesar with grilled chicken strips.,Continental,Salad,1,1,1,1,0,,1475
15,Grand Seven,Chef Salad,"Lettuce, ham, beef, cheese, tuna, thousand island or sundried chilly mayonnaise mixed dressing.",Continental,Salad,1,1,1,1,0,,1425
16,Grand Seven,Mediterranean Tuna Salad,"Fresh tuna fillet with potato, green beans, tomato, onions, olives & boiled eggs toasted in mustard vinaigrette.",Mediterranean,Salad,1,1,1,1,0,,1400
17,Grand Seven,Russian Salad,Boiled assorted vegetables mixed mayonnaise sauce & dressing.,Continental,Salad,1,1,1,1,0,,1350
18,Grand Seven,Stir Fry Vegetables,Stir-fry vegetables served with rice.,Asian,Main,0,1,1,1,0,,1400
19,Grand Seven,Vegetable Tempura,"Thick sliced mixed vegetables, deep fried battered in tempura served with spicy green chili sauce.",Asian,Main,0,1,1,1,0,,1250
20,Grand Seven,Vegetable Platter,Batter fried mushroom & saut̩ vegetable served with mashed potato or rice.,Continental,Main,0,1,1,1,0,,1300
21,Grand Seven,Prawn Napolitana,Saut̩ medium prawns mixed with Italian style tomato cream sauce served on bed of spaghetti with parmesan cheese & garlic bread.,Italian,Main,0,1,1,0,1,,1750
22,Grand Seven,Chicken Cacciatore,Herb flavored chicken cooked with garden vegetables and tomato sauce served on bed of spaghetti with parmesan cheese & garlic bread.,Italian,Main,0,1,1,0,1,,1625
